我们一共三个人; 买三瓶水就够了; 别多买。,Wǒmen yīgòng sān gèrén; mǎi sānpíng shuǐ jiù gòule; bié duō mǎi.,We're 3 people; buying 3 bottles of water is enough; no need to buy more,HSK 4,44
表演十分精彩; 观众们都站起来为演员们鼓掌,biǎoyǎn shífēn jīngcǎi; guānzhòngmen dōu zhàn qǐlái wèi yǎnyuánmen gǔzhǎng,The show was amazing and the crowd is on their feet applauding the actors,HSK 4,44
好朋友应该互相帮助,hǎo péngyǒu yīnggāi hùxiāng bāngzhù,Good friends should help each other,HSK 4,44
小时候和朋友一起玩的日子; 是最美好的回忆,xiǎoshíhòu hé péngyǒu yīqǐ wán de rìzi; shì zuì měihǎo de huíyì,Thinking back to the days when I was small and was playing with the other kids; that's the nicest memory of all,HSK 4,44
这是一段让人不愉快的对话,Zhè shì yīduàn ràng rén bùyúkuài de duìhuà,This dialog makes people sad,HSK 4,44
欢迎大家多提建议,huānyíng dàjiā duō tí jiànyì,We invite everybody to bring forward their ideas,HSK 4,44
他喜欢交朋友,tā xǐhuān jiāo péngyǒu,He likes making new friends,HSK 4,44
不要害怕竞争; 要在竞争中不断成长,Bùyào hàipà jìngzhēng; yào zài jìngzhēng zhōng bùduàn chéngzhǎng,Don't fear the competition; use the competition to grow,HSK 4,44
现在不是开玩笑的时候！,xiànzài bùshì kāiwánxiào de shíhòu!,Now is not the right time for joking!,HSK 4,45
昨天的聚会很开心; 大家喝了很多酒,Zuótiān de jùhuì hěn kāixīn; dàjiā hēle hěnduō jiǔ,The party yesterday was great; everybody had quite a lot of alcohol,HSK 4,45
我们俩是从小的好朋友,wǒmen liǎ shì cóngxiǎo de hǎo péngyǒu,We've been friends since we were little,HSK 4,45
她有很多朋友; 然而内心却很孤单,tā yǒu hěnduō péngyǒu; rán'ér nèixīn què hěn gūdān,Even though she has a lot of friends; she feels lonely inside,HSK 4,45
社会上有很多不文明行为,shèhuì shàng yǒu hěnduō bù wénmíng xíngwéi,The society is full of uncivilized behaviour,HSK 4,45
我实在很喜欢这部电影。,wǒ shízài hěn xǐhuān zhè bù diànyǐng.,I really like this film,HSK 4,45
首先应该学会做人; 然后才是学做事,shǒuxiān yīnggāi xuéhuì zuòrén; ránhòu cái shì xué zuòshì,First you have to learn to deal with people; after that you can learn how to handle things as such,HSK 4,45
祝你一切顺利,Zhù nǐ yīqiè shùnlì,I wish you the best,HSK 4,45
我们没有最好的条件; 但是我们有最好的人,wǒmen méiyǒu zuì hǎo de tiáojiàn; dànshì wǒmen yǒu zuì hǎo de rén,We don't have the best conditions; but we have the best people,HSK 4,45
不要总是羡慕别人的生活,bùyào zǒng shì xiànmù biérén de shēnghuó,Don't constantly envy other people's life,HSK 4,46
他经常给大家讲笑话,tā jīngcháng gěi dàjiā jiǎng xiàohuà,He likes telling jokes,HSK 4,46
他是个非常帅气的小伙子,tā shìgè fēicháng shuàiqì de xiǎohuǒzi,He is a very handsome boy,HSK 4,46
我能邀请你跳一支舞吗,wǒ néng yāoqǐng nǐ tiào yī zhī wǔ ma,Can I ask you for a dance?,HSK 4,46
要学会看到别人的优点; 而不是缺点,yào xuéhuì kàn dào biérén de yōudiǎn; ér bùshì quēdiǎn,You should learn to cherish other people’s positive sides and not concentrate on the negative ones,HSK 4,46
他是一个十分友好的人,tā shì yīgè shífēn yǒuhǎo de rén,He is a very friendly person,HSK 4,46
真正的友谊永远不会变,Zhēnzhèng de yǒuyì yǒngyuǎn bù huì biàn,Real friendship will last forever,HSK 4,46
我们公司一直与那家公司保持着合作,wǒmen gōngsī yīzhí yǔ nà jiā gōngsī bǎochízhe hézuò,Our company has been working together with that company for a long time,HSK 4,46
他是民族之骄傲,tā shì mínzú zhī jiāo'ào,He is the pride of his people,HSK 4,46
明天我想去逛街,míngtiān wǒ xiǎng qù guàngjiē,I want to go shopping tomorrow,HSK 4,47
你知道这个盒子里是什么吗？,nǐ zhīdào zhège hézi lǐ shì shénme ma?,Do you know what's in this box?,HSK 4,47
她买了一些假花放在房间,tā mǎile yīxiē jiǎ huā fàng zài fángjiān,She bought some fake flowers to put in the room,HSK 4,47
随着科技的发展; 这种商品在市场上逐渐减少了,Suízhe kējì de fǎ zhǎn; zhè zhǒng shāngpǐn zài shìchǎng shàng zhújiàn jiǎnshǎole,Due to recent innovations; this kind of product is slowly phased out,HSK 4,47
她买了三节电池,tā mǎile sānjié diànchí,She bought 3 batteries,HSK 4,47
这是我送给你的小礼物; 请你接受,zhè shì wǒ sòng gěi nǐ de xiǎo lǐwù; qǐng nǐ jiēshòu,I want to give you this small gift; I hope that is fine with you,HSK 4,47
我想去超市买一条毛巾,wǒ xiǎng qù chāoshì mǎi yītiáo máojīn,I want to go to the shop to buy a towel,HSK 4,47
请大家自觉排队,qǐng dàjiā zìjué páiduì,Please queue properly,HSK 4,47
这件衣服稍微有点大,zhè jiàn yīfú shāowéi yǒudiǎn dà,This piece of cloth is a little bit too big,HSK 4,48
你能顺便帮我买瓶可乐吗？,nǐ néng shùnbiàn bāng wǒ mǎi píng kělè ma?,As you're on the way; can you help me buy a bottle of Coke?,HSK 4,48
这双鞋很轻; 很舒服,zhè shuāng xié hěn qīng; hěn shūfú,This pair of shoes is very light; very comfortable,HSK 4,48
他想送给妈妈一台洗衣机,tā xiǎng sòng gěi māmā yī tái xǐyījī,He wants to buy his mum a washing machine,HSK 4,48
这种手机的特点是外观漂亮,Zhè zhǒng shǒujī de tèdiǎn shì wàiguān piàoliang,This phone is special because it is beautiful,HSK 4,48
这个手机是由我们公司制造的,zhège shǒujī shì yóu wǒmen gōngsī zhìzào de,This mobile phone is a product of our company,HSK 4,48
我喜欢这本书; 花多少钱买都值得,wǒ xǐhuān zhè běn shū; huā duōshǎo qián mǎi dōu zhídé,I like this book; I'd pay any amount to buy it; it's definitely worth it,HSK 4,48
别人对你的看法不重要; 重要的是你自己想要什么,biérén duì nǐ de kànfǎ bù chóng yào; zhòngyào de shì nǐ zìjǐ xiǎng yào shénme,It doesn't matter what other people think about you. What really matters is what you want,HSK 4,49
关于和他结婚的问题; 她想再仔细考虑一下。,guānyú hé tā jiéhūn de wèntí; tā xiǎng zài zǐxì kǎolǜ yīxià.,Concerning marrying him; she wants to think through things properly.,HSK 4,49
她的想法很奇怪; 很难理解。,Tā de xiǎngfǎ hěn qíguài; hěn nán lǐjiě.,Her thought is very weird and difficult to get,HSK 4,49
你要是不会修; 就别弄了,nǐ yàoshi bù huì xiū; jiù bié nòngle,If you don't know how to repair it; don't touch it,HSK 4,49
这种做法在中国很普遍,Zhè zhǒng zuòfǎ zài zhōngguó hěn pǔbiàn,This practice is very common in China,HSK 4,49
我也不知道具体情况; 你还是给他打电话问问吧,wǒ yě bù zhīdào jùtǐ qíngkuàng; nǐ háishì gěi tā dǎ diànhuà wèn wèn ba,I don't know the details either; still best if you give him a call and ask,HSK 4,49
我不知道怎么区别红茶和绿茶; 你能教教我吗？,wǒ bù zhīdào zěnme qūbié hóngchá hé lǜchá; nǐ néng jiào jiào wǒ ma?,I don't know how to distinguish black and green tea; can you teach me?,HSK 4,49
这些工作全部由他一个人完成,Zhèxiē gōngzuò quánbù yóu tā yīgè rén wánchéng,All those things have been finished by him,HSK 4,49
这个问题太简单了; 甚至小孩子都知道,zhège wèntí tài jiǎndānle; shènzhì xiǎo háizi dōu zhīdào,This question is too easy; even small kids know that,HSK 4,50
失败是成功之母,shībài shì chénggōng zhī mǔ,Failure is the mother of success,HSK 4,50
你想得容易; 实际有很多困难,nǐ xiǎng dé róngyì; shíjì yǒu hěnduō kùnnán,It sounds simple; but in reality it's quite difficult,HSK 4,50
你要尽快学会使用它,nǐ yào jǐnkuài xuéhuì shǐyòng tā,You have to hurry learning how to use it,HSK 4,50
他每周日收拾房间,tā měi zhōu rì shōushí fángjiān,Every Sunday he's tidying up his room,HSK 4,50
酒店提供免费洗衣服务,jiǔdiàn tígōng miǎnfèi xǐyī fúwù,The hotel provides a free service for washing clothes,HSK 4,50
学好外语是一件挺难的事。,xuéhǎo wàiyǔ shì yī jiàn tǐng nán de shì.,To really learn a foreign language is quite a tricky task.,HSK 4,50
你的答案跟我完全不同,nǐ de dá'àn gēn wǒ wánquán bùtóng,Your answer is very different from mine,HSK 4,50
他的做法正好和我相反,tā de zuòfǎ zhènghǎo hé wǒ xiāngfǎn,His method is the exact opposite to mine,HSK 4,50
他的想法完全相同,tā de xiǎngfǎ wánquán xiāngtóng,He is thinking the same,HSK 4,51
请你再说得详细一点儿,qǐng nǐ zàishuō dé xiángxì yīdiǎn er,Please repeat again with some more details,HSK 4,51
效果并不理想,Xiàoguǒ bìng bù lǐxiǎng,The result wasn't ideal,HSK 4,51
人们可以通过改进科技以得到更方便的生活,Rénmen kěyǐ tōngguò gǎijìn kējì yǐ dédào gèng fāngbiàn de shēnghuó,People are able to invent new technology to improve life as a whole,HSK 4,51
你知道你失败的原因是什么吗？,nǐ zhīdào nǐ shībài de yuányīn shì shénme ma?,Do you know why you failed?,HSK 4,51
这次考试的重点都记住了吗？,zhè cì kǎoshì de zhòngdiǎn dōu jì zhùle ma?,Are the main points for the next test clear?,HSK 4,51
这个主意不错,Zhège zhǔyì bùcuò,This is a great idea,HSK 4,51
你最好先给他打个电话,nǐ zuì hǎo xiān gěi tā dǎ gè diànhuà,It's best if you give him a call first,HSK 4,51
你的计划是什么,nǐ de jìhuà shì shénme,What's your plan?,HSK 4,51
她逐渐地适应了这里湿润的气候,tā zhújiàn de shìyìngle zhèlǐ shīrùn de qìhòu,She slowly got used to the humid climate here,HSK 4,52
北京的夏天太热了; 真让人受不了,Běijīng de xiàtiān tài rèle; zhēn ràng rén shòu bùliǎo,Summer in Beijing is so hot; it's hard to bear,HSK 4,52
无论刮风下雨; 他总是准时到公司上班,wúlùn guā fēng xià yǔ; tā zǒng shì zhǔnshí dào gōngsī shàngbān,Regardless of the weather he always arrives at work on time,HSK 4,52
今天的阳光真好; 我们去海边吧,jīntiān de yángguāng zhēn hǎo; wǒmen qù hǎibiān ba,It's really sunny today; let's go to the beach!,HSK 4,52
他喜欢收集各种树的叶子,tā xǐhuān shōují gè zhǒng shù de yèzi,He likes collecting leaves of all sorts of trees,HSK 4,52
今天云很多; 晚上可能会下雨,jīntiān yún hěnduō; wǎnshàng kěnéng huì xià yǔ,Today there are lots of clouds; maybe it will be raining in the evening,HSK 4,52
明天很冷; 你出门时穿点厚衣服,Míngtiān hěn lěng; nǐ chūmén shí chuān diǎn hòu yīfú,It's going to be cold tomorrow; wear some proper clothes when you go out,HSK 4,52
我想报名参加保护森林活动,wǒ xiǎng bàomíng cānjiā bǎohù sēnlín huódòng,I want to sign up for the activities to protect the forest,HSK 4,53
这里的景色真美啊,Zhèlǐ de jǐngsè zhēnměi a,The scenery here is just stunning,HSK 4,53
他喜欢在家里养些绿色植物,tā xǐhuān zài jiālǐ yǎng xiē lǜsè zhíwù,He likes to grow some green plants at home,HSK 4,53
请节约用水用电,qǐng jiéyuē yòngshuǐ yòng diàn,Please save water and electricity,HSK 4,53
城市的空气污染很严重,chéngshì de kōngqì wūrǎn hěn yánzhòng,The smog in the city is horrible,HSK 4,53
我们要保护环境; 少用塑料袋,wǒmen yào bǎohù huánjìng; shǎo yòng sùliào dài,We should protect the environment and use less plastic bags,HSK 4,53
全球气候正在变暖,quánqiú qìhòu zhèngzài biàn nuǎn,The world climate is getting warmer,HSK 4,53
大城市的污染都很严重,dà chéngshì de wūrǎn dōu hěn yánzhòng,The pollution in big cities is quite serious,HSK 4,53
我想今天去长城; 可是下雨了,wǒ xiǎng jīntiān qù chángchéng; kěshì xià yǔle,I actually wanted to go to the Great Wall today; but it's raining,HSK 4,54
我也许下个星期去上海,wǒ yěxǔ xià gè xīngqí qù shànghǎi,I might go to Shanghai next week,HSK 4,54
人们往往因伤心而流泪,rénmen wǎngwǎng yīn shāngxīn ér liúlèi,People often cry because they feel hurt,HSK 4,54
他不知道自己是否应该辞职,tā bù zhīdào zìjǐ shìfǒu yīnggāi cízhí,He doesn't know if he should resign,HSK 4,54
即使明天不下雨; 我也不去长城,jíshǐ míngtiān bùxià yǔ; wǒ yě bù qù chángchéng,Even if it isn't raining tomorrow; I'm still not going to the Great Wall,HSK 4,54
她长得好像一个电影明星,Tā zhǎng dé hǎoxiàng yīgè diànyǐng míngxīng,She looks like a famous actress,HSK 4,54
他腿受伤了; 因此不能参加足球比赛了,tā tuǐ shòushāngle; yīncǐ bùnéng cānjiā zúqiú bǐsàile,My foot is injured; therefore I can't join the football match,HSK 4,55
只要明天不下雨; 我们就去长城,zhǐyào míngtiān bùxià yǔ; wǒmen jiù qù chángchéng,As long as it doesn't rain we'll be going to the Great Wall tomorrow,HSK 4,55
他难道没告诉你今天考试吗？,tā nándào méi gàosù nǐ jīntiān kǎoshì ma?,Do not tell me nobody has told you that we have a test today.,HSK 4,55
这首歌不仅年轻人喜欢; 年龄大的人也很喜欢,zhè shǒu gē bùjǐn niánqīng rén xǐhuān; niánlíng dà de rén yě hěn xǐhuān,This song is not only popular with young people; but also with older ones,HSK 4,55
减肥必须坚持; 否则不会成功,jiǎnféi bìxū jiānchí; fǒuzé bù huì chénggōng,Losing weight is a long-term task; otherwise there is no chance to succeed.,HSK 4,55
要是你有时间; 也来参加我们的周末聚会吧,yàoshi nǐ yǒu shíjiān; yě lái cānjiā wǒmen de zhōumò jùhuì ba,If you have time; come and attend our weekend gathering,HSK 4,55
